id,name,relationship,relative,relativename
Q1032587,Ernest Maragall i Mira,father,Q19256882,Jordi Maragall i Noble
Q1032587,Ernest Maragall i Mira,sibling,Q111754364,Jordi Maragall i Mira
Q1032587,Ernest Maragall i Mira,sibling,Q111754386,Àngels Maragall i Mira
Q1032587,Ernest Maragall i Mira,sibling,Q355265,Pasqual Maragall i Mira
Q1032587,Ernest Maragall i Mira,sibling,Q60828861,Pau Malvido
Q1040591,Miriam Blasco,spouse,Q6120203,Nicola Fairbrother
Q1043072,Carlos Miranda y Elío,father,Q43094649,Carlos de Miranda y Quartín
Q104699047,Javier Oyarzun Iñarra,sibling,Q104698985,María Oyarzun Iñarra
Q104713075,Anna Grau,partner,Q3321086,Fernando Sánchez Dragó
Q104760631,Maria Jesús Viña Ariñoby OppsMetal,father,Q48475925,Josep Viña Boldó
Q105845741,Juan de la Cruz Garriga Dómenech,relative,Q62585987,Ignacio Garriga Vaz de Conceição
Q106571459,Pablo Larrauri Altonaga,child,Q97499013,Estibaliz Larrauri Aranguren
Q106572086,Esther Agirre Ruiz,spouse,Q3753862,Joseba Permach
Q106572093,José Antonio Etxeberria Arbelaiz,sibling,Q6946636,Rufi Etxeberria
Q10819,Mariano Rajoy,child,Q51168552,Mariano Rajoy Fernández
Q10819,Mariano Rajoy,child,Q51169419,Juan Rajoy Fernández
Q10819,Mariano Rajoy,father,Q22122581,Mariano Rajoy Sobredo
Q10819,Mariano Rajoy,mother,Q26405717,Olga Brey López
Q10819,Mariano Rajoy,spouse,Q3051822,Elvira Fernández
Q108784512,Manuel Durán Giménez-Rico,father,Q55230018,Hipólito Durán Sacristán
Q10975364,Xabier Mikel Errekondo,child,Q30348992,Lur Errekondo
Q11037788,Josep Andreu Domingo,relative,Q4801796,Arturo Sarukhán
Q111221481,Fernando de la Serna Inciarte,father,Q5667391,Alfonso de la Serna
Q116812,Oriol Junqueras,sibling,Q108185246,Roger Junqueras i Vies
Q116812,Oriol Junqueras,spouse,Q58226735,Neus Bramona
Q11685275,Jone Berriozabal Bóveda,father,Q93381169,Román Berriozabal Azpitarte
Q11685445,Joseba Álvarez,father,Q1019186,Txillardegi
Q11689876,Luis Planas,relative,Q9013237,Josep Maria Planes i Martí
Q11690740,Manuela de Madre,spouse,Q11905846,Antoni Fogué i Moya
Q11692643,Miguel Buen,sibling,Q11922959,Francisco Buen Lacambra
Q11703587,Santiago Abascal Conde,father,Q33523898,Santiago Abascal Escuza
Q11703587,Santiago Abascal Conde,relative,Q63948239,Begoña Conde Álvarez
Q11905508,Andreu Crespí Plaza,father,Q16190060,Andreu Crespí i Salom
Q11912412,Carles Martí i Jufresa,relative,Q11912413,Carles Martí i Massagué
Q11912490,Carme Carretero i Romay,spouse,Q66893985,Ricard Herrero i Suñer
Q11917597,Dolors Montserrat i Montserrat,mother,Q11917599,Dolors Montserrat i Culleré
Q11917599,Dolors Montserrat i Culleré,child,Q11917597,Dolors Montserrat i Montserrat
Q11918871,Elisa Díaz González,father,Q4893195,Luis Díaz Alperi
Q11920639,Esperança Marí Mayans,spouse,Q823149,Bernat Joan i Marí
Q11921017,Esther López Barceló,spouse,Q5815687,Ignacio Blanco Giner
Q11922769,Francesc Homs Molist,sibling,Q19301177,Mercè Homs i Molist
Q11924122,Germà Gordó i Aubarell,spouse,Q19301797,Roser Bach Fabregó
Q11927747,Joan Huguet i Rotger,sibling,Q22964632,Llorenç Huguet Rotger
Q11928066,Joaquim Arrufat i Ibáñez,mother,Q97191640,Maria Luisa Ibáñez Milian
Q11928768,Josep M. Vila D'Abadal Serra,father,Q19301112,Marià Vila-Abadal Vilaplana
Q11928802,Josep Melià Ques,father,Q11928801,Josep Melià Pericàs
Q11934485,Macarena Montesinos de Miguel,father,Q11929251,Juan Antonio Montesinos
Q11934854,Manel Nadal i Farreras,father,Q42252577,Manel Nadal i Oller
Q11934854,Manel Nadal i Farreras,sibling,Q11928731,Josep Maria Nadal i Farreras
Q11934854,Manel Nadal i Farreras,sibling,Q11944442,Rafel Nadal
Q11934854,Manel Nadal i Farreras,sibling,Q2876147,Joaquim Nadal i Farreras
Q11935399,Margarita Isabel Cabrer González,father,Q62055287,Bartomeu Cabrer Barbosa
Q11936570,Meritxell Borràs i Solé,father,Q29950662,Jacint Borràs i Manuel
Q11936733,Miguel-Anxo Fernán-Vello,sibling,Q12388512,Fidel Fernán Bello
Q11936739,Miguel Barceló Pérez,child,Q11955794,Ángela María Barceló Martorell
Q11936739,Miguel Barceló Pérez,relative,Q3048400,Eduardo Zaplana
Q11936880,Miquel Bofill i Abelló,mother,Q724083,Montserrat Abelló i Soler
Q11946749,Salvador Carrera i Comes,sibling,Q16187591,Núria Carrera
Q11946749,Salvador Carrera i Comes,spouse,Q15743807,Irene Rigau Oliver
Q11946798,Salvador Sedó i Marsal,father,Q30104134,Salvador Sedó Llagostera
Q11955794,Ángela María Barceló Martorell,child,Q21001076,Agustín Almodóbar Barceló
Q11955794,Ángela María Barceló Martorell,father,Q11936739,Miguel Barceló Pérez
Q12255296,Bixen Itxaso,sibling,Q5802668,Denis Itxaso González
Q12256805,Emilio Gebara,sibling,Q20901582,Juan Ramón Gebara
Q12257238,Esozi Leturiondo,spouse,Q3045610,Mario Onaindia
Q12258342,Gema Gonzalez de Txabarri,sibling,Q9015039,Joxe Joan González de Txabarri
Q12260753,Joseba Arregi,sibling,Q12266591,Rikardo Arregi
Q12260753,Joseba Arregi,sibling,Q51473718,Begoña Arregi
Q12261084,Juana Iturmendi,relative,Q8201315,Antonio Iturmendi Bañales
Q12261084,Juana Iturmendi,sibling,Q106581494,Pedro Iturmendi Maguregui
Q12262821,Maddalen Iriarte,sibling,Q91466535,Nerea Iriarte
Q12262821,Maddalen Iriarte,spouse,Q96156000,Joseba Balerdi
Q12388369,Fermín Zelada Jurado,father,Q17413433,Fermín Zelada de Andrés
Q12388369,Fermín Zelada Jurado,sibling,Q12393325,Miguel Zelada
Q12390717,Irene Garrido,sibling,Q12388394,Fernando Garrido Valenzuela
Q12393033,María Isabel Salazar Bello,child,Q8194245,Alejandro Tobar
Q12397415,Pedro Puy Fraga,father,Q12388950,Francisco Puy Muñoz
Q12785,Joan Saura i Laporta,partner,Q11682994,Imma Mayol i Beltran
Q1297890,Jorge Fernández Díaz,sibling,Q8193492,Alberto Fernández Díaz
Q1317281,Miguel Arias Cañete,spouse,Q99976362,Micaela Domecq Solís-Beaumont
Q13414872,Muriel Casals,father,Q23502553,Lluís Casals i Garcia
Q13414872,Muriel Casals,sibling,Q19931614,Montserrat Casals Couturier
Q13613658,Rosa Vindel,father,Q5798770,Daniel Vindel
Q1366326,Josep Piqué i Camps,spouse,Q5881287,Gloria Lomana
Q13786674,Inés Arrimadas,relative,Q28502447,Moisés Arrimadas Esteban
Q13786674,Inés Arrimadas,spouse,Q20875709,Xavier Cima i Ruiz
Q138416,Carme Chacón,spouse,Q6013970,Miguel Barroso
Q13989269,Pablo Iglesias Turrión,partner,Q108147923,Lilith Verstrynge
Q13989269,Pablo Iglesias Turrión,partner,Q21706297,Irene Montero
Q1399049,Ignasi Guardans,father,Q11944599,Ramon Guardans i Vallès
Q1399049,Ignasi Guardans,mother,Q11925350,Helena Cambó i Mallol
Q1399049,Ignasi Guardans,relative,Q379354,Francesc Cambó
Q1399049,Ignasi Guardans,relative,Q65966567,Mercè Mallol i Codina
Q1399049,Ignasi Guardans,sibling,Q108479041,Pau Guardans i Cambó
Q1399049,Ignasi Guardans,sibling,Q17031085,Francesc Guardans i Cambó
Q1399049,Ignasi Guardans,sibling,Q19300189,Jordi Guardans i Cambó
Q1399049,Ignasi Guardans,sibling,Q77249788,Rafael Guardans Cambó
Q14041863,Miquel Buch Moya,spouse,Q67495171,Cesca Domènech
Q14044417,Neus Lloveras i Massana,father,Q11927791,Joan Lloveras i Sorni
Q1406596,Fernando Arias-Salgado,father,Q3093600,Gabriel Arias-Salgado
Q1406596,Fernando Arias-Salgado,sibling,Q3109308,Rafael Arias-Salgado
Q14623515,Jordi Pedret,child,Q21001393,Ferran Pedret i Santos
Q14623515,Jordi Pedret,spouse,Q17036785,Lídia Santos i Arnau
Q14917170,Josep Sánchez i Llibre,sibling,Q3781642,Daniel Sánchez Llibre
Q156799,Felipe González,spouse,Q459327,Carmen Romero López
Q15731273,Santi Vila i Vicente,spouse,Q107864054,Rafael Vertamatti
Q15731273,Santi Vila i Vicente,spouse,Q107864107,Javier Luque Reglero
Q15743807,Irene Rigau Oliver,spouse,Q106043618,Joan Puigbert
Q15743807,Irene Rigau Oliver,spouse,Q11946749,Salvador Carrera i Comes
Q16169026,Pere Aragonès i Garcia,relative,Q54817712,Josep Aragonès i Montsant
Q16169026,Pere Aragonès i Garcia,spouse,Q64217685,Janina Juli Pujol
Q16179626,Laura Borràs i Castanyer,child,Q54444011,Marta Botet i Borràs
Q16179626,Laura Borràs i Castanyer,father,Q105944503,Antoni Borràs Gaju
Q16179626,Laura Borràs i Castanyer,spouse,Q105944464,Xavier Botet del Castillo
Q16183688,Ramon Camp i Batalla,spouse,Q29347662,Francesca Guardiola i Sala
Q16189675,Antoni Comín i Oliveres,father,Q1748144,Alfonso Carlos Comín
Q16189675,Antoni Comín i Oliveres,sibling,Q63352548,Betona Comín i Oliveres
Q16297359,Cayetana Álvarez de Toledo,spouse,Q73230875,Joaquín Güell Ampuero
Q16570401,Gabriel Ferrán de Alfaro,child,Q60745792,Gabriel Ferrán Carrión
Q16651619,Álvaro Lapuerta,father,Q84710774,José María de Lapuerta y de las Pozas
Q17032438,Marina Llansana i Rosich,partner,Q20101853,Oriol Soler i Castanys
Q17033177,Marta Pascal i Capdevila,spouse,Q55702016,Joaquim Bohils
Q17036721,Josep Rull i Andreu,partner,Q59343390,Meritxell Lluís i Vall
Q17036724,Antoni Sabaté i Ibarz,sibling,Q9096574,Xavier Sabaté i Ibarz
Q17036785,Lídia Santos i Arnau,child,Q21001393,Ferran Pedret i Santos
Q17036785,Lídia Santos i Arnau,spouse,Q14623515,Jordi Pedret
Q17036852,Sergi Sabrià i Benito,father,Q64027021,Martí Sabrià Deulofeu
Q17037054,Jordi Turull i Negre,spouse,Q60688989,Blanca Bragulat Rovira
Q17044880,Oriol Nel·lo i Colom,sibling,Q16943414,David Nel·lo i Colom
Q171194,Núria de Gispert,father,Q9007876,Ignasi de Gispert i Jordà
Q171194,Núria de Gispert,relative,Q544250,Dorotea de Chopitea
Q17195282,Heribert Padrol i Munté,spouse,Q25847824,Elsa Artadi i Vila
Q17280089,Teresa Rodríguez,partner,Q20087369,José María González Santos
Q17297290,Antoni Marí Calbet,sibling,Q11905101,Alonso Marí Calbet
Q187568,Willy Meyer Pleite,child,Q82318256,Amanda Meyer
Q187568,Willy Meyer Pleite,spouse,Q104093162,Julia Hidalgo de Argüeso
Q191045,Felipe VI of Spain,child,Q214369,"Leonor, Princess of Asturias"
Q191045,Felipe VI of Spain,child,Q847010,Infanta Sofía of Spain
Q191045,Felipe VI of Spain,father,Q19943,Juan Carlos I of Spain
Q191045,Felipe VI of Spain,godparent,Q160001,Victoria Eugenie of Battenberg
Q191045,Felipe VI of Spain,godparent,Q313857,"Infante Juan, Count of Barcelona"
Q191045,Felipe VI of Spain,mother,Q156548,Queen Sofía of Spain
Q191045,Felipe VI of Spain,relative,Q155394,Paul I of Greece
Q191045,Felipe VI of Spain,relative,Q18363,Alfonso XIII of Spain
Q191045,Felipe VI of Spain,relative,Q235128,"Infanta María de las Mercedes, Countess of Barcelona"
Q191045,Felipe VI of Spain,relative,Q313857,"Infante Juan, Count of Barcelona"
Q191045,Felipe VI of Spain,relative,Q32347,Alfonso XII of Spain
Q191045,Felipe VI of Spain,relative,Q61351,Frederica of Hanover
Q191045,Felipe VI of Spain,sibling,Q230580,Infanta Cristina of Spain
Q191045,Felipe VI of Spain,sibling,Q54386,"Infanta Elena, Duchess of Lugo"
Q191045,Felipe VI of Spain,spouse,Q201589,Queen Letizia of Spain
Q19291099,Guillermo Gortázar Echevarría,spouse,Q292095,Pilar del Castillo
Q19320457,Carolina Punset,father,Q3045769,Eduard Punset
Q19320457,Carolina Punset,sibling,Q5830022,Elsa Punset
Q19320457,Carolina Punset,spouse,Q20978992,Alexis Frederic Marí Malonda
Q1945815,Quim Torra,father,Q53147860,Quim Torra Fàbregas
Q1945815,Quim Torra,sibling,Q53416442,Pere Torra i Pla
Q1945815,Quim Torra,spouse,Q53186083,Carola Miró
Q1961896,Iñigo Urkullu Renteria,spouse,Q30155903,Lucia Arieta
Q1969815,Juan José Imbroda,sibling,Q3163154,Javier Imbroda
Q19928416,Jordi Sànchez i Picanyol,partner,Q54920223,Susanna Barreda
Q19943,Juan Carlos I of Spain,child,Q191045,Felipe VI of Spain
Q19943,Juan Carlos I of Spain,child,Q230580,Infanta Cristina of Spain
Q19943,Juan Carlos I of Spain,child,Q54386,"Infanta Elena, Duchess of Lugo"
Q19943,Juan Carlos I of Spain,father,Q313857,"Infante Juan, Count of Barcelona"
Q19943,Juan Carlos I of Spain,godparent,Q160001,Victoria Eugenie of Battenberg
Q19943,Juan Carlos I of Spain,godparent,Q518879,Prince Carlos of the Two Sicilies
Q19943,Juan Carlos I of Spain,mother,Q235128,"Infanta María de las Mercedes, Countess of Barcelona"
Q19943,Juan Carlos I of Spain,partner,Q2899692,Corinna zu Sayn-Wittgenstein
Q19943,Juan Carlos I of Spain,partner,Q2929242,Bárbara Rey
Q19943,Juan Carlos I of Spain,partner,Q48094025,Marta Gayà
Q19943,Juan Carlos I of Spain,sibling,Q237165,"Infanta Margarita, Duchess of Soria"
Q19943,Juan Carlos I of Spain,sibling,Q240580,"Infanta Pilar, Duchess of Badajoz"
Q19943,Juan Carlos I of Spain,sibling,Q704310,Infante Alfonso of Spain
Q19943,Juan Carlos I of Spain,spouse,Q156548,Queen Sofía of Spain
Q20004409,José María González Ortea,spouse,Q19998164,Catalina Enseñat Enseñat
Q20016592,Marta Silva de Lapuerta,father,Q5857864,Federico Silva Muñoz
Q20016592,Marta Silva de Lapuerta,relative,Q16651619,Álvaro Lapuerta
Q20016592,Marta Silva de Lapuerta,sibling,Q7367419,Rosario Silva de Lapuerta
Q20100261,Albano Dante Fachin,partner,Q21293864,Marta Sibina
Q20492127,Iñaki Aguirre Arizmendi,sibling,Q12258663,Gorka Agirre
Q20492127,Iñaki Aguirre Arizmendi,sibling,Q12263590,Mikel Agirre
Q20534958,María Xosé Porteiro García,child,Q108601241,Llerena Perozo Porteiro
Q20534958,María Xosé Porteiro García,child,Q61061120,Ozo
Q20534958,María Xosé Porteiro García,spouse,Q20534600,José Antonio Perozo
Q20535388,Nadia Calviño Santamaría,father,Q3326325,José María Calviño
Q2065232,Raül Romeva,spouse,Q55714607,Diana Riba Giner
Q20758196,Mireia Boya Busquet,mother,Q11935469,Maria Pilar Busquet i Medan
Q20758196,Mireia Boya Busquet,sibling,Q19300753,Jusèp Boya i Busquet
Q2083681,Esperanza Aguirre,child,Q5444889,Fernando Ramírez de Haro
Q2083681,Esperanza Aguirre,relative,Q440610,Ouka Leele
Q2083681,Esperanza Aguirre,relative,Q5940069,José Gil de Biedma
Q2083681,Esperanza Aguirre,relative,Q8240605,Baldomero Vega de Seoane y Andrea Pérez
Q2083681,Esperanza Aguirre,relative,Q978013,Jaime Gil de Biedma
Q2083681,Esperanza Aguirre,spouse,Q5444892,"Fernando Ramírez de Haro, 16th Count of Murillo"
Q20875709,Xavier Cima i Ruiz,spouse,Q13786674,Inés Arrimadas
Q20875963,Anna Gabriel i Sabaté,mother,Q58428707,Maribel Sabaté
Q20876325,Vicent Marzà i Ibàñez,father,Q16976802,Vicent Marzà i Duch
Q20876345,Josep Maria Matas i Babon,partner,Q65037106,Judith Gifreu i Font
Q20876351,María Estrella Matutes Prats,father,Q318474,Abel Matutes
Q20876444,Begonya Montalban i Vilas,father,Q67221143,Manel Montalban Pua
Q20876446,Montserrat Palau i Vergés,spouse,Q3327197,Josep Bargalló i Valls
Q20876637,Benet Salellas i Vilar,father,Q19301867,Sebastià Salellas i Magret
Q20876637,Benet Salellas i Vilar,sibling,Q21127055,Lluc Salellas i Vilar
Q20876828,Concepció Veray Cama,father,Q19299752,Jaume Veray Batlle
Q20876828,Concepció Veray Cama,sibling,Q78492066,Jaume Veray Cama
Q20877118,Neus Marí Marí,father,Q20877120,Josep Marí Prats
Q20908919,María Martín Revuelta,father,Q5698942,Antonio Martín Beaumont
Q20963357,Jordi-Miquel Sendra i Vellvè,father,Q11928927,Josep Sendra i Navarro
Q20978992,Alexis Frederic Marí Malonda,spouse,Q19320457,Carolina Punset
Q21001076,Agustín Almodóbar Barceló,mother,Q11955794,Ángela María Barceló Martorell
Q21001160,Elena Cebrián Calvo,relative,Q20006344,Rafael Cebrián Gimeno
Q21001160,Elena Cebrián Calvo,spouse,Q27908151,Andreu Escrivà i Garcia
Q21001393,Ferran Pedret i Santos,father,Q14623515,Jordi Pedret
Q21001393,Ferran Pedret i Santos,mother,Q17036785,Lídia Santos i Arnau
Q21001431,Georgina Rieradevall i Tarrés,sibling,Q21001432,Maria Rieradevall i Tarrés
Q21001432,Maria Rieradevall i Tarrés,sibling,Q21001431,Georgina Rieradevall i Tarrés
Q21126940,Dolors Bassa,child,Q64495616,Josep Surroca Bassa
Q21126940,Dolors Bassa,sibling,Q62007391,Montse Bassa
Q21293864,Marta Sibina,partner,Q20100261,Albano Dante Fachin
Q21706297,Irene Montero,partner,Q13989269,Pablo Iglesias Turrión
Q2171878,Ramon Tremosa i Balcells,father,Q93434503,Ramon Tremosa i Palau
Q22043235,Meritxell Serret,partner,Q20731424,Ferran Civit i Martí
Q22043292,Mireia Vehí i Cantenys,father,Q16161694,Agustí Vehí i Castelló
Q22043292,Mireia Vehí i Cantenys,mother,Q14077081,Consol Cantenys Arbolí
Q2223626,Pedro Acedo Penco,sibling,Q17987591,Ángel Acedo Penco
Q22337927,Mercè Perea,father,Q20006190,Pedro Perea Hernández
Q225880,Luis de Guindos,sibling,Q57412743,Antonio de Guindos Jurado
Q2273109,Sergio Gutiérrez Prieto,sibling,Q14125584,Álvaro Gutiérrez Prieto
Q2325676,Julia García-Valdecasas,father,Q11922965,Francisco García-Valdecasas Santamaría
Q2325676,Julia García-Valdecasas,spouse,Q20102244,Xabier Añoveros Trias de Bes
Q23661447,Nagua Alba,mother,Q59269010,Isabel Alba Rico
Q240104,María Teresa Fernández de la Vega,father,Q9095726,Wenceslao Fernández de la Vega Lombán
Q24050483,Pere Joan Pons,father,Q11916534,Damià Ferrà-Ponç
Q2424274,Albert Rivera,partner,Q209409,Malú
Q251625,Ángel Gabilondo,sibling,Q2503959,Iñaki Gabilondo
Q252083,Ángeles González-Sinde,father,Q9014411,José María González-Sinde
Q252083,Ángeles González-Sinde,partner,Q60565753,Claudio López Lamadrid
Q2545691,Julio Anguita,child,Q3889405,Julio Anguita Parrado
Q25510057,Gonzalo Ordóñez Puime,father,Q24013661,Gonzalo Ordóñez Pérez
Q259692,Juan Alberto Belloch,spouse,Q2842585,Mari Cruz Soriano
Q260218,Trinidad Jiménez,father,Q15305804,José Jiménez Villarejo
Q260218,Trinidad Jiménez,relative,Q4891943,Carlos Jiménez Villarejo
Q26085230,Pili Zabala,sibling,Q33198852,José Ignacio Zabala Artano
Q2612928,Celia Villalobos,spouse,Q6068205,Pedro Arriola Ríos
Q2614472,Carmen Calvo Poyato,sibling,Q5938680,José Calvo Poyato
Q26232737,Eduardo Fernández Rubiño,father,Q8263912,Carlos Fernández Liria
Q2655704,Alfonso Guerra,sibling,Q105102415,Juan Guerra
Q2681411,Carme Forcadell,spouse,Q61393352,Bernat Pegueroles
Q26822207,María del Mar Blanco,sibling,Q1284141,Miguel Ángel Blanco
Q26866971,Clara Serra Sánchez,sibling,Q47490746,Isabel Serra
Q270888,Mercedes Cabrera,relative,Q273129,Leopoldo Calvo-Sotelo
Q270888,Mercedes Cabrera,relative,Q3069513,Fernando Morán
Q270888,Mercedes Cabrera,relative,Q326388,Rafael del Pino
Q270888,Mercedes Cabrera,relative,Q3327470,Blas Cabrera Felipe
Q270888,Mercedes Cabrera,relative,Q6098158,Rafael del Pino Calvo-Sotelo
Q270888,Mercedes Cabrera,spouse,Q5749724,Carlos Arenillas
Q270888,Mercedes Cabrera,spouse,Q590579,Alfredo Deaño
Q271658,María Dolores de Cospedal,spouse,Q66250328,Ignacio López del Hierro
Q2749833,Juan José Lucas,sibling,Q55513669,Fermín Lucas
Q276043,Manuel Fraga Iribarne,child,Q443141,Carmen Fraga Estévez
Q276043,Manuel Fraga Iribarne,father,Q12392719,Manuel Fraga Bello
Q276043,Manuel Fraga Iribarne,relative,Q110867589,Manuel Fraga Pedroche
Q276043,Manuel Fraga Iribarne,relative,Q2939445,Carlos Robles Piquer
Q276043,Manuel Fraga Iribarne,relative,Q5411740,José María Robles Fraga
Q276043,Manuel Fraga Iribarne,sibling,Q60231675,Marcelo Fraga Iribarne
Q276043,Manuel Fraga Iribarne,spouse,Q12385386,Carmen Estévez
Q27681455,Álvaro Nadal,sibling,Q49163828,Alberto Nadal Belda
Q27756128,María del Carmen Álvarez-Arenas Cisneros,father,Q5872514,Félix Álvarez-Arenas y Pacheco
Q27756341,Sonia Ferrer Tesoro,mother,Q111222486,Martirio Tesoro Amate
Q27999127,Pablo Bustinduy,father,Q23071126,Javier Bustinduy
Q27999127,Pablo Bustinduy,mother,Q3327529,Ángeles Amador Millán
Q2831767,Alberto Fabra,spouse,Q261034,Silvia Jato Nuñez
Q2857195,Antonio Basagoiti Pastor,father,Q5697826,Antonio Basagoiti García-Tuñón
Q28662924,Joaquim Forn,spouse,Q58484308,Laura Masvidal
Q2876147,Joaquim Nadal i Farreras,father,Q42252577,Manel Nadal i Oller
Q2876147,Joaquim Nadal i Farreras,sibling,Q11928731,Josep Maria Nadal i Farreras
Q2876147,Joaquim Nadal i Farreras,sibling,Q11934854,Manel Nadal i Farreras
Q2876147,Joaquim Nadal i Farreras,sibling,Q11944442,Rafel Nadal
Q2878013,Federico Trillo,father,Q47391181,Federico Trillo-Figueroa y Vázquez
Q287892,Ana Mato Adrover,sibling,Q548970,Gabriel Mato Adrover
Q287892,Ana Mato Adrover,spouse,Q5930664,Jesús Sepúlveda Recio
Q2882564,Borja Sémper Pascual,partner,Q2919200,Barbara Goenaga
Q291887,Íñigo Méndez de Vigo Montojo,child,Q110934378,Inés Méndez de Vigo y Pérez de Herrasti
Q291887,Íñigo Méndez de Vigo Montojo,father,Q75371497,Inigo Mendez de Vigo y del Arco
Q291887,Íñigo Méndez de Vigo Montojo,mother,Q75371500,"Paloma Montojo y de Icaza, Condesa de Areny"
Q291887,Íñigo Méndez de Vigo Montojo,relative,Q1403209,Felipe Méndez de Vigo y Osorio
Q291887,Íñigo Méndez de Vigo Montojo,relative,Q16598600,Manuel Méndez de Vigo y Méndez de Vigo
Q291887,Íñigo Méndez de Vigo Montojo,relative,Q191045,Felipe VI of Spain
Q291887,Íñigo Méndez de Vigo Montojo,relative,Q20986456,Begoña Urquijo
Q291887,Íñigo Méndez de Vigo Montojo,relative,Q22672536,Sonsoles de Icaza
Q291887,Íñigo Méndez de Vigo Montojo,relative,Q230566,Maria Christina of the Two Sicilies
Q291887,Íñigo Méndez de Vigo Montojo,relative,Q3290205,Francisco de Cubas
Q291887,Íñigo Méndez de Vigo Montojo,relative,Q399216,"Agustín Fernando Muñoz, 1st Duke of Riánsares"
Q291887,Íñigo Méndez de Vigo Montojo,relative,Q5484131,Francisco A. de Icaza
Q291887,Íñigo Méndez de Vigo Montojo,relative,Q5673774,Ana Germana Bernaldo de Quirós
Q291887,Íñigo Méndez de Vigo Montojo,relative,Q5752702,Carmen de Icaza
Q291887,Íñigo Méndez de Vigo Montojo,relative,Q66023110,María Cristina Muñoz y Borbón
Q291887,Íñigo Méndez de Vigo Montojo,relative,Q66381269,Íñigo Pérez de Herrasti Urquijo
Q291887,Íñigo Méndez de Vigo Montojo,relative,Q66382252,Ramón Pérez de Herrasti y Narváez
Q291887,Íñigo Méndez de Vigo Montojo,spouse,Q110933802,María Pérez de Herrasti y Urquijo
Q2939445,Carlos Robles Piquer,child,Q5411740,José María Robles Fraga
Q2939445,Carlos Robles Piquer,relative,Q276043,Manuel Fraga Iribarne
Q2939445,Carlos Robles Piquer,relative,Q50195099,Fernando Becker
Q2939561,Carmela Silva,child,Q439282,Iago Falque
Q29514945,Ruben Wagensberg,relative,Q11040305,Jorge Wagensberg Lubinski
Q29514945,Ruben Wagensberg,relative,Q295855,Carlos Saura
Q29514945,Ruben Wagensberg,relative,Q8846211,Eulàlia Ramon
Q2978897,Clementina Diez de Baldeón,spouse,Q3179016,José María Barreda
Q2984396,Cristina Narbona,spouse,Q312901,Josep Borrell
Q3002877,Cristina Alberdi,sibling,Q9009149,Inés Alberdi
Q30049914,Jorge Jordana Fuentes,father,Q21402420,Luis Jordana de Pozas
